assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,season,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,firstGoals,giveaways,giveawaysPer60,hits,hitsPer60,missedShotCrossbar,missedShotGoalpost,missedShotOverNet,missedShotWideOfNet,missedShots,takeaways,takeawaysPer60,defensiveZoneFaceoffPct,defensiveZoneFaceoffs,evFaceoffPct,evFaceoffs,neutralZoneFaceoffPct,neutralZoneFaceoffs,offensiveZoneFaceoffPct,offensiveZoneFaceoffs,ppFaceoffPct,ppFaceoffs,shFaceoffPct,shFaceoffs,totalFaceoffs,ppAssists,ppGoalsForPer60,ppGoalsPer60,ppIndividualSatFor,ppIndividualSatForPer60,ppPointsPer60,ppPrimaryAssists,ppPrimaryAssistsPer60,ppSecondaryAssists,ppSecondaryAssistsPer60,ppShootingPct,ppShots,ppShotsPer60,ppTimeOnIce,ppTimeOnIcePctPerGame,ppTimeOnIcePerGame,season_year,name_key,heightInInches,weightInPounds,birthCity,birthCountry,draftYear,draftRound,draftOverall,player_name_cw,team_cw,position_cw,cap_hit,shotAttemptsBlocked,totalShotAttempts,missedShotShort,missedShotFailedBankAttempt
13,16,26,0.54267,1,58,22,Jenner,0,28,8476432,-8,35,0.60344,C,5,8,20232024,1,1,0.14193,L,155,Boone Jenner,CBJ,1205.7586,20232024,74,3.8,2.0,1,3.0,7,19,0.97,119,6.12,3,8,4,64,82,24,1.23,0.55361,401,0.54946,839,0.5,306,0.56403,406,0.55414,157,0.47863,117,1113,3,4.14226,1.882,52,19.581,3.012,2,0.753,1,0.376,0.156,32,12.05,9560,0.586,164.827,2024,boone jenner,74,204,Dorchester,CAN,2011.0,2.0,7.0,Boone Jenner,CBJ,C,3750000.0,50.0,287.0,3.0,
24,10,33,0.33333,3,72,11,Joseph,0,51,8478472,-4,35,0.48611,R,0,0,20232024,1,2,0.0887,L,124,Mathieu Joseph,OTT,988.3194,20232024,49,2.47,0.0,1,1.0,4,36,1.82,105,5.31,2,5,6,52,65,69,3.49,0.4375,16,0.2931,58,0.21052,19,0.35483,31,0.5,4,0.75,4,66,0,4.47344,0.0,7,7.828,0.0,0,0.0,0,0.0,0.0,4,4.473,3219,0.127,44.708,2024,mathieu joseph,73,189,Laval,CAN,2015.0,4.0,29.0,Mathieu Joseph,STL,RW,2950000.0,46.0,235.0,0.0,
23,11,31,0.48985,1,81,12,Lowry,1,57,8476392,17,35,0.43209,C,0,2,20232024,1,2,0.10084,L,119,Adam Lowry,WPG,966.2469,20232024,65,2.98,3.0,1,4.0,2,17,0.78,181,8.32,0,1,1,70,74,38,1.74,0.47634,634,0.4954,1088,0.48717,468,0.52517,278,0.62962,54,0.43277,238,1380,2,6.16966,0.0,9,13.881,3.084,2,3.084,0,0.0,0.0,5,7.712,2334,0.095,28.814,2024,adam lowry,77,210,St. Louis,USA,2011.0,3.0,6.0,Adam Lowry,WPG,LW,3250000.0,43.0,236.0,2.0,
22,12,29,0.54897,2,78,13,Lundell,1,46,8482113,19,35,0.44871,C,1,5,20232024,0,1,0.07831,L,166,Anton Lundell,FLA,922.5769,20232024,40,2.0,1.0,2,3.0,2,31,1.55,61,3.05,1,5,5,44,55,32,1.6,0.57322,239,0.54123,776,0.5559,322,0.52365,317,0.65573,61,0.53658,41,878,4,4.63576,0.662,31,20.529,3.311,2,1.324,2,1.324,0.047,21,13.907,5436,0.214,69.692,2024,anton lundell,73,196,Espoo,FIN,2020.0,1.0,12.0,Anton Lundell,FLA,C,5000000.0,60.0,281.0,0.0,
17,11,23,0.36666,3,74,18,Wilson,0,133,8476880,-19,35,0.47297,R,5,10,20232024,2,2,0.1065,R,169,Tom Wilson,WSH,1086.1216,20232024,74,3.31,2.0,2,4.0,3,50,2.23,228,10.21,0,5,4,59,74,46,2.06,0.44827,29,0.28,25,0.0,9,0.40909,22,0.4,5,0.43333,30,60,5,6.9597,1.831,50,18.315,3.663,0,0.0,5,1.831,0.147,34,12.454,9828,0.471,132.81,2024,tom wilson,76,225,Toronto,CAN,2012.0,1.0,16.0,,,,,77.0,320.0,6.0,
19,15,34,0.38709,4,74,17,Heinen,0,28,8478046,16,36,0.48648,L,1,1,20232024,1,1,0.14285,L,119,Danton Heinen,BOS,867.9189,20232024,46,2.57,1.0,1,2.0,3,24,1.34,83,4.65,0,2,3,43,49,33,1.84,0.4,5,0.37037,27,0.63636,11,0.2,15,,0,0.5,4,31,0,7.64333,3.821,4,15.286,3.821,0,0.0,0,0.0,0.333,3,11.464,942,0.045,12.729,2024,danton heinen,74,187,Langley,CAN,2014.0,4.0,26.0,Danton Heinen,PIT,C,2250000.0,45.0,213.0,0.0,
14,13,22,0.45762,5,47,22,Vilardi,0,14,8480014,11,36,0.76595,C,9,14,20232024,0,0,0.18803,R,117,Gabriel Vilardi,WPG,1020.4468,20232024,24,1.8,1.0,1,2.0,3,13,0.97,14,1.05,0,0,6,31,40,21,1.57,0.4,10,0.56097,41,0.41666,12,0.48648,37,0.22222,18,,0,59,5,7.38501,3.498,53,20.6,5.441,4,1.554,1,0.388,0.23,39,15.158,9262,0.631,197.063,2024,gabriel vilardi,75,216,Kingston,CAN,2017.0,1.0,11.0,,,,,23.0,180.0,3.0,
22,11,32,0.52941,2,82,14,Appleton,0,26,8478891,16,36,0.43902,C,2,2,20232024,1,2,0.11475,R,122,Mason Appleton,WPG,962.878,20232024,44,2.0,5.0,1,6.0,3,12,0.54,106,4.83,3,2,1,60,68,24,1.09,0.5,4,0.53333,15,0.5,4,0.55555,9,,0,0.5,2,17,0,21.25985,14.173,5,35.433,14.173,0,0.0,0,0.0,0.5,4,28.346,508,0.02,6.195,2024,mason appleton,74,196,Green Bay,USA,2015.0,6.0,17.0,Mason Appleton,WPG,C,2166666.0,51.0,241.0,2.0,
18,13,29,0.35897,5,63,18,Killorn,1,54,8473986,-15,36,0.57142,L,5,7,20232024,0,0,0.12413,L,145,Alex Killorn,ANA,1123.9206,20232024,25,1.27,0.0,0,0.0,2,33,1.67,72,3.66,1,0,0,56,58,29,1.47,0.28571,7,0.33333,30,0.5,4,0.35714,28,0.42857,7,0.5,2,39,2,5.39419,2.074,38,15.767,2.904,1,0.414,1,0.414,0.178,28,11.618,8676,0.497,137.714,2024,alex killorn,73,205,Halifax,CAN,2007.0,3.0,16.0,,,,,72.0,275.0,1.0,
12,24,36,,5,80,24,Hoglander,0,51,8481535,23,36,0.45,L,0,0,20232024,0,0,0.2,L,120,Nils Hoglander,VAN,726.375,20232024,19,1.17,0.0,0,0.0,6,14,0.86,100,6.19,1,7,5,39,54,29,1.79,,0,,0,,0,,0,,0,,0,0,0,1.41398,0.0,9,12.725,0.0,0,0.0,0,0.0,0.0,7,9.897,2546,0.102,31.825,2024,nils hoglander,69,185,Bockträsk,SWE,2019.0,2.0,9.0,Nils Hoglander,VAN,LW,1100000.0,24.0,198.0,2.0,
20,8,20,0.52413,0,74,17,Foligno,0,57,8473422,-29,37,0.5,L,8,16,20232024,1,1,0.11643,L,146,Nick Foligno,CHI,1065.8783,20232024,39,1.78,0.0,1,1.0,4,26,1.18,192,8.76,0,3,2,38,43,47,2.14,0.52173,115,0.52895,259,0.5614,57,0.51711,263,0.53333,150,0.42307,26,435,8,8.58429,2.543,45,14.307,5.086,3,0.953,5,1.589,0.258,31,9.856,11323,0.535,153.013,2024,nick foligno,72,210,Buffalo,USA,2006.0,1.0,28.0,Nick Foligno,CHI,LW/RW,4500000.0,36.0,225.0,0.0,
22,9,24,0.47434,1,77,15,Beniers,0,20,8482665,-11,37,0.48051,C,6,13,20232024,0,0,0.11278,L,133,Matty Beniers,SEA,1077.7922,20232024,44,1.9,0.0,0,0.0,2,31,1.34,52,2.25,1,5,3,44,58,45,1.95,0.44759,353,0.47282,975,0.46783,342,0.5024,416,0.504,125,0.27272,11,1111,7,5.91593,1.868,38,11.831,4.047,3,0.934,4,1.245,0.25,24,7.472,11562,0.498,150.155,2024,matty beniers,74,181,Hingham,USA,2021.0,1.0,2.0,,,,,82.0,273.0,5.0,
31,4,34,,1,81,6,Slavin,0,8,8476958,21,37,0.45679,D,0,0,20232024,2,3,0.03973,L,151,Jaccob Slavin,CAR,1255.9135,20232024,120,4.24,4.0,0,4.0,0,32,1.13,55,1.94,0,4,7,68,81,71,2.51,,0,,0,,0,,0,,0,,0,0,0,4.87145,0.0,4,9.742,0.0,0,0.0,0,0.0,0.0,1,2.435,1478,0.064,18.246,2024,jaccob slavin,75,207,Denver,USA,2012.0,4.0,29.0,Jaccob Slavin,CAR,D,5300000.0,108.0,340.0,2.0,
17,15,32,0.43181,2,81,20,Lee,0,68,8475314,2,37,0.45679,L,5,5,20232024,0,0,0.1081,L,185,Anders Lee,NYI,934.0246,20232024,54,2.56,0.0,1,1.0,3,19,0.9,176,8.37,1,2,8,83,96,27,1.28,1.0,3,0.41025,39,0.33333,9,0.40625,32,0.6,5,,0,44,0,5.5954,2.152,41,17.647,2.152,0,0.0,0,0.0,0.2,25,10.76,8364,0.379,103.259,2024,anders lee,75,234,Edina,USA,2009.0,6.0,2.0,Anders Lee,NYI,C,7000000.0,48.0,329.0,2.0,
26,7,31,0.36268,0,78,11,Namestnikov,0,37,8476480,17,37,0.47435,C,3,5,20232024,1,1,0.11578,L,95,Vladislav Namestnikov,WPG,867.8974,20232024,45,2.39,1.0,1,2.0,2,17,0.9,92,4.89,2,3,1,43,49,16,0.85,0.34693,98,0.36363,396,0.35403,161,0.37614,218,0.37931,58,0.30434,23,477,2,7.5974,1.753,15,8.766,2.922,2,1.168,0,0.0,0.272,11,6.428,6160,0.257,78.974,2024,vladislav namestnikov,72,181,Zhukovskiy,RUS,2011.0,1.0,27.0,Vladislav Namestnikov,WPG,C,2000000.0,38.0,182.0,0.0,
23,11,26,0.42201,3,81,14,Noesen,0,33,8476474,13,37,0.45679,R,3,11,20232024,0,0,0.12612,R,111,Stefan Noesen,CAR,711.7901,20232024,25,1.56,0.0,0,0.0,3,21,1.31,118,7.36,0,2,9,60,75,23,1.43,0.46153,13,0.41052,95,0.35294,34,0.45161,62,0.46153,13,1.0,1,109,8,9.46372,1.419,33,15.615,5.205,4,1.892,4,1.892,0.157,19,8.99,7608,0.327,93.925,2024,stefan noesen,73,205,Plano,USA,2011.0,1.0,21.0,Stefan Noesen,NJD,RW,2750000.0,18.0,204.0,4.0,
22,11,31,0.23076,2,70,15,Rakell,0,22,8476483,4,37,0.52857,R,4,6,20232024,0,0,0.0909,R,165,Rickard Rakell,PIT,990.9428,20232024,40,2.07,1.0,0,1.0,3,18,0.93,112,5.81,0,2,9,65,77,28,1.45,,0,0.25,12,0.2,5,0.25,8,0.0,1,,0,13,2,6.1298,1.442,50,18.028,2.163,0,0.0,2,0.721,0.111,36,12.98,9984,0.449,142.628,2024,rickard rakell,73,194,Sundbyberg,SWE,2011.0,1.0,30.0,Rickard Rakell,PIT,C,5000000.0,85.0,327.0,1.0,
27,5,26,0.47619,3,71,11,van Riemsdyk,0,20,8474037,7,38,0.53521,L,6,12,20232024,0,0,0.07746,L,142,James van Riemsdyk,BOS,810.3661,20232024,22,1.37,0.0,0,0.0,2,14,0.87,34,2.12,1,2,4,40,47,11,0.68,,0,0.5,12,0.33333,3,0.5,18,0.44444,9,,0,21,6,7.63274,1.991,53,17.588,3.982,3,0.995,3,0.995,0.162,37,12.278,10848,0.52,152.788,2024,james van riemsdyk,75,210,Middletown,USA,2007.0,1.0,2.0,James Van Riemsdyk,CBJ,LW,900000.0,33.0,222.0,0.0,
11,19,24,0.37931,4,77,27,Neighbours,0,21,8482089,-16,38,0.4935,L,8,14,20232024,0,0,0.1862,L,145,Jake Neighbours,STL,942.4155,20232024,45,2.23,0.0,1,1.0,7,17,0.84,138,6.84,1,5,8,34,49,39,1.93,1.0,2,0.375,24,0.4,10,0.29411,17,0.0,1,0.5,4,29,6,9.59715,2.843,45,15.995,4.976,4,1.421,2,0.71,0.222,36,12.796,10128,0.417,131.532,2024,jake neighbours,72,201,Calgary,CAN,2020.0,1.0,26.0,Jake Neighbours,STL,LW,835833.0,39.0,233.0,1.0,
27,8,29,0.53477,3,74,11,Couturier,2,29,8476461,-10,38,0.51351,C,3,7,20232024,0,2,0.05729,L,192,Sean Couturier,PHI,1069.4324,20232024,41,1.86,1.0,0,1.0,1,31,1.41,59,2.68,2,5,2,46,57,47,2.13,0.50374,401,0.53824,1046,0.57936,378,0.52621,515,0.56896,174,0.4054,74,1294,4,5.01765,1.003,42,14.049,2.341,3,1.003,1,0.334,0.088,34,11.373,10762,0.445,145.432,2024,sean couturier,76,210,Phoenix,USA,2011.0,1.0,8.0,Sean Couturier,PHI,C,7750000.0,67.0,316.0,2.0,
19,14,27,0.37623,3,71,19,Perfetti,0,12,8482149,13,38,0.53521,C,5,11,20232024,0,0,0.1338,L,142,Cole Perfetti,WPG,815.3098,20232024,23,1.43,0.0,2,2.0,3,12,0.74,26,1.61,0,4,4,36,45,18,1.11,0.18181,11,0.32911,79,0.4074,27,0.39682,63,0.54545,22,,0,101,6,6.91716,1.921,42,16.14,4.227,4,1.537,2,0.768,0.161,31,11.912,9368,0.435,131.943,2024,cole perfetti,71,185,Whitby,CAN,2020.0,1.0,10.0,Cole Perfetti,WPG,C,3250000.0,44.0,231.0,1.0,
28,7,24,1.0,3,79,10,Sanderson,1,23,8482105,8,38,0.48101,D,3,14,20232024,0,0,0.06329,L,158,Jake Sanderson,OTT,1393.1012,20232024,139,4.54,1.0,1,2.0,2,82,2.68,49,1.6,0,6,8,60,78,34,1.11,,0,,0,,1,,0,,0,1.0,1,1,11,6.79292,0.754,55,13.837,3.522,6,1.509,5,1.257,0.075,40,10.063,14309,0.523,181.126,2024,jake sanderson,74,202,Whitefish,USA,2020.0,1.0,5.0,Jake Sanderson,OTT,D,8050000.0,119.0,355.0,4.0,
21,10,26,0.57477,2,54,17,Hertl,2,22,8476881,-28,38,0.7037,C,6,11,20232024,1,1,0.13709,L,124,Tomas Hertl,"SJS,VGK",1229.3703,20232024,49,2.65,1.0,1,2.0,0,13,0.7,59,3.19,0,3,1,44,53,37,2.0,0.52513,358,0.57031,768,0.57086,254,0.62533,371,0.64705,153,0.45161,62,983,5,6.95652,2.318,35,13.526,4.251,2,0.772,3,1.159,0.23,26,10.048,9315,0.722,172.5,2024,tomas hertl,75,220,Praha,CZE,2012.0,1.0,17.0,Tomas Hertl,VGK,C,8137500.0,60.0,237.0,5.0,
27,9,29,0.5,1,80,12,Rodrigues,0,34,8478542,26,39,0.4875,C,3,10,20232024,0,0,0.06451,R,186,Evan Rodrigues,FLA,910.0375,20232024,28,1.38,0.0,0,0.0,3,34,1.68,104,5.14,0,3,5,63,73,28,1.38,0.75,8,0.51219,41,0.33333,9,0.4878,41,0.46666,15,0.5,2,58,7,5.30191,1.223,48,19.576,4.078,4,1.631,3,1.223,0.088,34,13.866,8827,0.338,110.337,2024,evan rodrigues,71,182,Toronto,CAN,,,,Evan Rodrigues,FLA,LW,3000000.0,114.0,373.0,2.0,
29,9,37,,1,79,10,Forsling,1,43,8478055,56,39,0.49367,D,1,2,20232024,0,0,0.0625,L,160,Gustav Forsling,FLA,1328.5189,20232024,102,3.49,2.0,1,3.0,1,48,1.64,111,3.8,0,5,4,50,61,41,1.4,,0,,0,,0,,0,,0,,0,0,1,5.31561,1.328,13,17.275,2.657,1,1.328,0,0.0,0.111,9,11.96,2709,0.104,34.291,2024,gustav forsling,73,199,Linkoping,SWE,2014.0,5.0,6.0,Gustav Forsling,FLA,D,5750000.0,175.0,396.0,2.0,
22,13,27,0.4409,1,76,17,Geekie,0,28,8479987,6,39,0.51315,C,4,12,20232024,0,0,0.13076,R,130,Morgan Geekie,BOS,924.5394,20232024,50,2.56,0.0,0,0.0,4,30,1.53,137,7.01,0,1,2,37,41,31,1.58,0.502,249,0.43633,589,0.42528,174,0.38818,237,0.47692,65,0.5,6,660,8,9.44544,1.717,27,11.592,5.152,3,1.288,5,2.146,0.181,22,9.445,8385,0.379,110.328,2024,morgan geekie,75,212,Strathclair,CAN,2017.0,3.0,5.0,Morgan Geekie,BOS,C,2000000.0,40.0,211.0,1.0,
23,13,29,0.25,1,80,16,Evangelista,0,18,8482146,0,39,0.4875,R,3,10,20232024,0,0,0.09302,R,172,Luke Evangelista,NSH,837.325,20232024,23,1.23,0.0,1,1.0,2,46,2.47,30,1.61,1,2,2,45,50,38,2.04,,0,0.25,4,,0,0.25,4,,0,,0,4,7,7.97457,1.04,49,16.989,3.467,2,0.693,5,1.733,0.081,37,12.828,10383,0.406,129.787,2024,luke evangelista,72,183,Toronto,CAN,2020.0,2.0,11.0,Luke Evangelista,NSH,RW,797500.0,56.0,278.0,0.0,
30,8,30,,3,78,9,Andersson,1,47,8478397,-11,39,0.5,D,0,8,20232024,1,1,0.0566,R,159,Rasmus Andersson,CGY,1429.5769,20232024,186,6.0,1.0,1,2.0,0,60,1.93,42,1.35,1,3,5,66,79,31,1.0,,0,,0,,0,,0,,0,,0,0,8,4.26462,0.0,48,15.746,2.624,2,0.656,6,1.968,0.0,32,10.497,10974,0.473,140.692,2024,rasmus andersson,73,202,Malmo,SWE,2015.0,2.0,23.0,Rasmus Andersson,CGY,D,4550000.0,102.0,340.0,4.0,
34,3,20,,0,81,5,Fowler,0,24,8475764,-36,39,0.48148,D,2,18,20232024,0,1,0.04587,L,109,Cam Fowler,ANA,1465.3703,20232024,119,3.6,2.0,1,3.0,1,44,1.33,41,1.24,0,1,1,40,42,27,0.81,,0,,0,,0,,0,,0,,0,0,16,7.58693,0.632,38,12.012,5.69,10,3.161,6,1.896,0.066,30,9.483,11388,0.495,140.592,2024,cam fowler,74,213,Windsor,CAN,2010.0,1.0,12.0,Cam Fowler,STL,D,6500000.0,107.0,258.0,0.0,
35,4,26,,2,77,4,Krug,0,32,8476792,-31,39,0.50649,D,0,13,20232024,0,0,0.02469,L,162,Torey Krug,STL,1317.6753,20232024,111,3.93,1.0,1,2.0,0,45,1.59,64,2.27,0,4,4,60,70,38,1.34,,0,,0,,0,,0,,0,,0,0,13,6.11928,0.0,49,13.036,3.458,5,1.33,8,2.128,0.0,37,9.844,13531,0.568,175.727,2024,torey krug,69,194,Livonia,USA,,,,Torey Krug,STL,D,6500000.0,122.0,354.0,2.0,
26,10,26,0.48925,2,82,13,Laughton,0,69,8476872,-9,39,0.4756,C,1,5,20232024,2,8,0.07784,L,167,Scott Laughton,PHI,939.317,20232024,56,2.61,2.0,0,2.0,6,26,1.21,155,7.24,2,2,3,48,55,19,0.88,0.51315,380,0.48717,780,0.50847,295,0.44039,302,0.51724,58,0.4892,139,977,4,4.36959,0.546,31,16.932,2.73,2,1.092,2,1.092,0.052,19,10.377,6591,0.25,80.378,2024,scott laughton,73,190,Oakville,CAN,2012.0,1.0,20.0,Scott Laughton,TOR,C,3000000.0,64.0,286.0,0.0,
24,12,34,0.5029,2,82,15,Backlund,0,24,8474150,-4,39,0.4756,C,2,3,20232024,1,2,0.07177,L,209,Mikael Backlund,CGY,1154.0731,20232024,33,1.25,4.0,2,6.0,2,56,2.13,70,2.66,0,7,13,77,98,61,2.32,0.4979,717,0.51051,1236,0.50321,467,0.51239,363,0.58415,101,0.41904,210,1547,1,4.1063,0.821,44,18.067,1.231,1,0.41,0,0.0,0.08,25,10.265,8767,0.358,106.914,2024,mikael backlund,72,206,Vasteras,SWE,2007.0,1.0,24.0,Mikael Backlund,CGY,C,4500000.0,84.0,391.0,1.0,
23,14,35,0.51585,2,80,17,Colton,0,61,8479525,-8,40,0.5,C,3,5,20232024,0,0,0.11643,L,146,Ross Colton,COL,823.15,20232024,46,2.51,1.0,3,4.0,6,23,1.25,141,7.7,0,5,6,81,94,37,2.02,0.50783,319,0.51783,757,0.52816,284,0.51152,217,0.51923,52,0.36363,11,820,2,4.22535,1.584,34,17.957,2.64,1,0.528,1,0.528,0.136,22,11.619,6816,0.258,85.2,2024,ross colton,72,194,Robbinsville,USA,2016.0,4.0,27.0,Ross Colton,COL,C,4000000.0,69.0,309.0,2.0,
19,19,34,0.44726,2,82,21,Rossi,1,47,8482079,-4,40,0.4878,C,2,6,20232024,0,0,0.12574,L,167,Marco Rossi,MIN,1003.8048,20232024,37,1.61,0.0,0,0.0,3,21,0.91,35,1.53,1,5,6,59,71,33,1.44,0.44117,204,0.44381,703,0.49425,261,0.40845,284,0.56097,41,0.0,5,749,4,5.23814,0.698,50,17.46,2.095,1,0.349,3,1.047,0.052,38,13.269,10309,0.374,125.719,2024,marco rossi,69,182,Feldkirch,AUT,2020.0,1.0,9.0,Marco Rossi,MIN,C,863333.0,57.0,295.0,0.0,
24,9,32,0.49661,4,82,16,Dubois,0,70,8479400,-9,40,0.4878,C,7,8,20232024,0,0,0.10958,L,146,Pierre-Luc Dubois,LAK,942.0731,20232024,37,1.72,0.0,0,0.0,4,30,1.39,96,4.47,1,4,4,73,85,21,0.97,0.49264,272,0.49289,844,0.4854,274,0.50882,340,0.55882,34,0.625,8,886,1,5.54699,2.426,45,15.6,2.773,0,0.0,1,0.346,0.269,26,9.013,10384,0.425,126.634,2024,pierreluc dubois,76,220,Ste-Agathe-des-Monts,CAN,2016.0,1.0,3.0,Pierre-Luc Dubois,WAS,LW,8500000.0,55.0,286.0,3.0,
21,15,28,0.30434,3,80,19,DeBrusk,1,18,8478498,4,40,0.5,L,2,10,20232024,2,2,0.10382,L,183,Jake DeBrusk,BOS,1009.9375,20232024,48,2.13,0.0,2,2.0,2,26,1.15,107,4.76,1,6,5,54,68,36,1.6,0.66666,3,0.27777,18,0.33333,9,0.18181,11,,0,0.4,5,23,8,8.03571,0.892,41,18.303,4.464,7,3.125,1,0.446,0.086,23,10.267,8064,0.349,100.8,2024,jake debrusk,73,198,Edmonton,CAN,2015.0,1.0,14.0,Jake DeBrusk,VAN,LW,5500000.0,80.0,331.0,2.0,
26,11,36,0.5,0,75,14,Mangiapane,0,47,8478233,7,40,0.53333,L,2,3,20232024,1,1,0.11475,L,122,Andrew Mangiapane,CGY,959.72,20232024,33,1.65,3.0,3,6.0,3,29,1.45,89,4.45,1,6,8,62,79,24,1.2,0.66666,3,0.5,10,1.0,1,0.33333,6,,0,,0,10,1,4.77634,1.364,27,18.423,2.047,0,0.0,1,0.682,0.125,16,10.917,5276,0.236,70.346,2024,andrew mangiapane,70,183,Toronto,CAN,2015.0,6.0,15.0,Andrew Mangiapane,WAS,LW,5800000.0,70.0,271.0,2.0,
27,12,32,0.26315,3,76,13,Smith,0,18,8475191,3,40,0.52631,R,1,8,20232024,0,0,0.08552,L,152,Reilly Smith,PIT,968.0263,20232024,28,1.37,1.0,0,1.0,5,38,1.85,55,2.69,1,5,4,50,62,36,1.76,0.0,3,0.27777,18,0.6,5,0.18181,11,,0,0.0,1,19,7,4.4123,0.441,30,13.236,3.529,4,1.764,3,1.323,0.043,23,10.148,8159,0.339,107.355,2024,reilly smith,73,185,Mimico,CAN,2009.0,3.0,8.0,Reilly Smith,VGK,RW,5000000.0,58.0,272.0,2.0,
22,16,38,0.4536,1,82,18,Frederic,0,69,8479365,9,40,0.4878,C,2,2,20232024,0,0,0.14634,L,123,Trent Frederic,BOS,825.3536,20232024,52,2.76,1.0,1,2.0,3,28,1.48,204,10.85,0,0,7,44,51,17,0.9,0.5196,102,0.45522,268,0.47272,110,0.34177,79,0.6,5,0.38888,18,291,0,8.42105,4.21,9,18.947,4.21,0,0.0,0,0.0,0.4,5,10.526,1710,0.072,20.853,2024,trent frederic,75,221,St. Louis,USA,2016.0,1.0,29.0,Trent Frederic,EDM,C,2300000.0,56.0,230.0,0.0,
28,11,33,0.46805,2,70,13,Roy,0,29,8478462,8,41,0.58571,C,1,7,20232024,1,1,0.11607,R,112,Nicolas Roy,VGK,927.1571,20232024,35,1.94,2.0,2,4.0,1,26,1.44,77,4.27,2,2,6,34,45,41,2.27,0.51497,334,0.47566,637,0.43382,272,0.42857,161,0.37777,45,0.45882,85,767,6,5.77849,0.525,27,14.183,3.677,6,3.151,0,0.0,0.055,18,9.455,6853,0.312,97.9,2024,nicolas roy,76,200,Amos,CAN,2015.0,4.0,5.0,Nicolas Roy,VGK,C,3000000.0,51.0,208.0,1.0,
25,15,31,0.34285,3,81,16,Tolvanen,0,24,8480009,-15,41,0.50617,R,1,10,20232024,0,0,0.10457,L,153,Eeli Tolvanen,SEA,938.5308,20232024,75,3.55,0.0,2,2.0,4,24,1.13,210,9.94,1,6,5,60,75,33,1.56,0.4,5,0.35294,34,0.35714,14,0.3125,16,0.0,1,,0,35,9,5.28725,0.311,62,19.282,3.11,4,1.244,5,1.555,0.025,40,12.44,11575,0.471,142.901,2024,eeli tolvanen,70,182,Vihti,FIN,2017.0,1.0,30.0,Eeli Tolvanen,SEA,RW,3475000.0,102.0,330.0,3.0,
32,6,25,,1,76,9,Durzi,0,63,8480434,-1,41,0.53947,D,3,16,20232024,0,0,0.06338,R,142,Sean Durzi,ARI,1363.171,20232024,160,5.55,1.0,1,2.0,1,67,2.32,44,1.52,0,2,7,48,61,22,0.76,,0,,0,,0,,0,,0,,0,0,13,9.20716,0.726,46,11.145,3.876,4,0.969,9,2.18,0.09,33,7.995,14858,0.682,195.5,2024,sean durzi,73,196,Mississauga,CAN,2018.0,2.0,21.0,Sean Durzi,UTA,D,6000000.0,134.0,337.0,4.0,
27,7,25,,2,82,14,Chychrun,0,60,8479345,-30,41,0.5,D,7,16,20232024,0,0,0.06862,L,204,Jakob Chychrun,OTT,1343.3902,20232024,154,5.03,2.0,0,2.0,3,73,2.38,72,2.35,0,0,14,105,123,22,0.71,,0,,0,,0,,0,,0,,0,0,9,7.37089,1.91,86,23.477,4.367,3,0.818,6,1.637,0.132,53,14.468,13187,0.461,160.817,2024,jakob chychrun,74,215,Boca Raton,USA,2016.0,1.0,16.0,Jakob Chychrun,WAS,D,4600000.0,158.0,485.0,4.0,
28,10,30,0.49453,1,71,13,Frost,0,22,8480028,4,41,0.57746,C,3,11,20232024,0,0,0.09629,L,135,Morgan Frost,PHI,949.6197,20232024,55,2.93,0.0,0,0.0,1,29,1.54,57,3.04,1,2,1,50,54,24,1.28,0.46511,172,0.48314,712,0.47841,278,0.5201,373,0.57272,110,0.0,1,823,8,4.53115,0.97,49,15.859,3.56,5,1.618,3,0.97,0.09,33,10.68,11123,0.491,156.661,2024,morgan frost,72,193,Aurora,CAN,2017.0,1.0,27.0,Morgan Frost,CGY,C,2100000.0,70.0,259.0,0.0,
21,15,29,0.45454,2,69,20,Bennett,0,100,8477935,17,41,0.5942,C,5,12,20232024,0,0,0.11695,L,171,Sam Bennett,FLA,996.5942,20232024,43,2.25,1.0,1,2.0,1,27,1.41,173,9.05,1,6,1,69,77,40,2.09,0.47982,223,0.44713,785,0.41471,299,0.47321,336,0.56603,53,0.45,20,858,7,8.69775,2.174,52,22.614,5.218,4,1.739,3,1.304,0.121,41,17.83,8278,0.362,119.971,2024,sam bennett,73,193,Holland Landing,CAN,2014.0,1.0,4.0,Sam Bennett,FLA,C,4425000.0,104.0,352.0,0.0,
