assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,timeOnIce,wins,season,completeGamePct,completeGames,goalsFor,goalsForAverage,incompleteGames,qualityStart,qualityStartsPct,regulationLosses,regulationWins,shotsAgainstPer60,season_year,name_key,heightInInches,weightInPounds,birthCity,birthCountry,draftYear,draftRound,draftOverall,player_name_cw,team_cw,position_cw,cap_hit
1,21,20,Nico Daws,0,60,3.14671,Daws,11,0,0,8482076,1,0.89436,508,20232024,L,568,0,NJD,68643,9,20232024,0.85,17,61,3.19916,3,10,0.5,11,9,29.788907,2024,nico daws,76,205,Munich,DEU,2020.0,3.0,22.0,Nico Daws,NJD,G,812500.0
1,19,18,Ville Husso,0,60,3.55409,Husso,5,2,0,8478024,1,0.89208,496,20232024,L,556,0,DET,60775,9,20232024,0.888888,16,64,3.79103,2,6,0.333333,7,9,32.934595,2024,ville husso,75,205,Helsinki,FIN,2014.0,4.0,4.0,Ville Husso,ANA,G,4750000.0
0,44,41,Mackenzie Blackwood,0,140,3.44667,Blackwood,25,4,2,8478406,0,0.89877,1243,20232024,L,1383,2,SJS,146228,10,20232024,0.902439,37,82,2.01876,4,24,0.585365,26,10,34.048199,2024,mackenzie blackwood,76,225,Thunder Bay,CAN,2015.0,2.0,12.0,MacKenzie Blackwood,COL,G,2350000.0
0,23,21,Devon Levi,0,67,3.10448,Levi,8,2,0,8482221,0,0.89939,599,20232024,L,666,0,BUF,77694,10,20232024,0.904761,19,72,3.33616,2,10,0.47619,9,10,30.859526,2024,devon levi,72,192,Dollard-des-Ormeaux,CAN,2020.0,7.0,26.0,,,,
0,25,20,James Reimer,0,70,3.10559,Reimer,8,2,4,8473503,0,0.90371,657,20232024,L,727,2,DET,81144,11,20232024,1.0,20,72,3.19432,0,9,0.45,10,9,32.253771,2024,james reimer,74,200,Morweena,CAN,2006.0,4.0,6.0,James Reimer,BUF,G,1000000.0
0,22,19,Martin Jones,0,56,2.87261,Jones,8,1,0,8474889,0,0.90243,518,20232024,L,574,2,TOR,70180,11,20232024,1.0,19,77,3.94984,0,10,0.526315,9,11,29.444286,2024,martin jones,77,203,North Vancouver,CAN,,,,,,,
1,24,17,Kevin Lankinen,0,56,2.82017,Lankinen,6,0,0,8480947,1,0.90819,554,20232024,L,610,1,NSH,71485,11,20232024,1.0,17,69,3.47485,0,9,0.529411,6,11,30.719732,2024,kevin lankinen,74,190,Helsinki,FIN,,,,Kevin Lankinen,VAN,G,875000.0
1,34,33,Jake Allen,0,114,3.44257,Allen,18,4,2,8474596,1,0.89512,973,20232024,L,1087,0,"MTL,NJD",119213,12,20232024,0.969696,32,91,2.74802,1,15,0.454545,20,11,32.825279,2024,jake allen,74,197,Fredericton,CAN,2008.0,2.0,4.0,Jake Allen,NJD,G,3850000.0
0,26,24,Jonas Johansson,0,83,3.37059,Johansson,7,5,0,8477992,0,0.88962,669,20232024,L,752,2,TBL,88649,12,20232024,1.0,24,77,3.12693,0,11,0.458333,12,12,30.538415,2024,jonas johansson,77,220,Gavle,SWE,2014.0,3.0,1.0,Jonas Johansson,TBL,G,775000.0
0,25,23,Joseph Woll,0,72,2.93548,Woll,11,1,0,8479361,0,0.90673,700,20232024,L,772,0,TOR,88299,12,20232024,0.956521,22,74,3.01702,1,11,0.47826,12,9,31.474875,2024,joseph woll,75,212,Dardenne Prairie,USA,2016.0,3.0,1.0,Joseph Woll,TOR,G,766666.0
0,23,20,Calvin Pickard,0,53,2.45304,Pickard,7,1,2,8475717,0,0.90877,528,20232024,L,581,1,EDM,77781,12,20232024,0.95,19,75,3.47128,1,9,0.45,8,12,26.890886,2024,calvin pickard,73,206,Moncton,CAN,2010.0,2.0,19.0,Calvin Pickard,EDM,G,1000000.0
1,29,27,Casey DeSmith,0,80,2.88551,DeSmith,9,6,0,8479193,1,0.89591,680,20232024,L,759,1,VAN,99809,12,20232024,1.0,27,84,3.02978,0,14,0.518518,13,12,27.376288,2024,casey desmith,72,188,Rochester,USA,,,,Casey DeSmith,DAL,G,1000000.0
1,26,25,Carter Hart,0,68,2.80377,Hart,9,3,0,8479394,1,0.90646,659,20232024,L,727,1,PHI,87311,12,20232024,0.92,23,70,2.88623,2,14,0.56,11,12,29.975605,2024,carter hart,74,196,Sherwood Park,CAN,2016.0,2.0,18.0,,,,
0,24,20,Antti Raanta,0,63,2.9877,Raanta,7,2,0,8477293,0,0.87221,430,20232024,L,493,1,CAR,75911,12,20232024,0.85,17,67,3.1774,3,8,0.4,8,12,23.380011,2024,antti raanta,72,195,Rauma,FIN,,,,,,,
2,38,33,Karel Vejmelka,0,114,3.35272,Vejmelka,19,2,2,8478872,2,0.89715,977,20232024,R,1089,1,ARI,122408,13,20232024,0.90909,30,99,2.91157,3,14,0.424242,21,12,32.027318,2024,karel vejmelka,76,221,Trebic,CZE,2015.0,5.0,24.0,Karel Vejmelka,UTA,G,2725000.0
0,41,40,Elvis Merzlikins,0,130,3.45336,Merzlikins,17,8,4,8478007,0,0.89731,1136,20232024,L,1266,1,CBJ,135520,13,20232024,0.9,36,100,2.65643,4,19,0.475,23,11,33.63046,2024,elvis merzlikins,75,190,Riga,LVA,2014.0,3.0,16.0,Elvis Merzlikins,CBJ,G,5400000.0
0,46,44,John Gibson,0,151,3.53701,Gibson,27,2,12,8476434,0,0.88756,1192,20232024,L,1343,0,ANA,153689,13,20232024,0.863636,38,99,2.31896,6,21,0.477272,28,12,31.458335,2024,john gibson,75,209,Pittsburgh,USA,2011.0,2.0,9.0,John Gibson,ANA,G,6400000.0
1,16,16,Frederik Andersen,0,28,1.84032,Andersen,2,0,0,8475883,1,0.9317,382,20232024,L,410,3,CAR,54773,13,20232024,0.9375,15,58,3.81209,1,11,0.6875,2,12,26.947584,2024,frederik andersen,76,229,Herning,DNK,2012.0,3.0,26.0,Frederik Andersen,CAR,G,3400000.0
1,33,30,Darcy Kuemper,0,103,3.31095,Kuemper,14,3,0,8475311,1,0.89042,837,20232024,L,940,1,WSH,111992,13,20232024,0.933333,28,71,2.2823,2,14,0.466666,17,10,30.216444,2024,darcy kuemper,77,215,Saskatoon,CAN,2009.0,6.0,11.0,Darcy Kuemper,LAK,G,5250000.0
0,24,22,David Rittich,0,49,2.1546,Rittich,6,3,0,8479496,0,0.92109,572,20232024,L,621,3,LAK,81871,13,20232024,0.954545,21,64,2.81418,1,13,0.590909,7,12,27.306372,2024,david rittich,75,200,Jihlava,CZE,,,,David Rittich,LAK,G,1000000.0
0,44,38,Lukas Dostal,0,129,3.33216,Dostal,23,3,8,8480843,0,0.90152,1181,20232024,L,1310,1,ANA,139369,14,20232024,0.947368,36,97,2.50557,2,17,0.447368,25,14,33.838228,2024,lukas dostal,74,190,Brno,CZE,2018.0,3.0,23.0,Lukas Dostal,ANA,G,812500.0
1,36,34,Philipp Grubauer,0,95,2.85485,Grubauer,16,2,4,8475831,1,0.89904,846,20232024,L,941,2,SEA,119796,14,20232024,0.882352,30,82,2.46418,4,15,0.441176,17,11,28.278073,2024,philipp grubauer,73,188,Rosenheim,DEU,2010.0,4.0,22.0,,,,
0,28,27,Semyon Varlamov,0,69,2.59604,Varlamov,8,4,0,8473575,0,0.91756,768,20232024,L,837,3,NYI,95684,14,20232024,0.962962,26,79,2.97228,1,18,0.666666,11,14,31.491159,2024,semyon varlamov,74,201,Samara,RUS,2006.0,1.0,23.0,Semyon Varlamov,NYI,G,2750000.0
1,30,28,Anton Forsberg,0,84,3.2107,Forsberg,12,0,2,8476341,1,0.89019,681,20232024,L,765,2,OTT,94185,15,20232024,0.821428,23,82,3.13425,5,14,0.5,12,11,29.240324,2024,anton forsberg,75,200,Härnösand,SWE,2011.0,7.0,7.0,Anton Forsberg,OTT,G,2750000.0
0,23,22,Laurent Brossoit,0,45,1.99847,Brossoit,5,2,2,8476316,0,0.92741,575,20232024,L,620,3,WPG,81062,15,20232024,1.0,22,73,3.24196,0,13,0.590909,6,15,27.53448,2024,laurent brossoit,75,203,Port Alberni,CAN,2011.0,6.0,13.0,Laurent Brossoit,CHI,G,3300000.0
1,30,27,Joel Hofer,0,72,2.6525,Hofer,12,1,4,8480981,1,0.91445,759,20232024,L,830,1,STL,97719,15,20232024,0.925925,25,74,2.72618,2,15,0.555555,13,15,30.577472,2024,joel hofer,77,193,Winnipeg,CAN,2018.0,4.0,14.0,Joel Hofer,STL,G,775000.0
0,32,28,Scott Wedgewood,0,85,2.85054,Wedgewood,7,5,0,8475809,0,0.89928,759,20232024,L,844,0,DAL,107348,16,20232024,0.964285,27,104,3.48772,1,13,0.464285,12,15,28.304207,2024,scott wedgewood,74,201,Brampton,CAN,2010.0,3.0,24.0,Scott Wedgewood,COL,G,1500000.0
2,41,40,Samuel Montembeault,0,127,3.13739,Montembeault,15,9,0,8478470,2,0.90283,1180,20232024,L,1307,0,MTL,145726,16,20232024,0.95,38,115,2.84094,2,28,0.7,21,15,32.287992,2024,samuel montembeault,75,218,Becancour,CAN,2015.0,3.0,16.0,Samuel Montembeault,MTL,G,3150000.0
2,27,24,Anthony Stolarz,0,51,2.03126,Stolarz,7,2,2,8476932,2,0.92543,633,20232024,L,684,2,FLA,90387,16,20232024,1.0,24,83,3.30578,0,16,0.666666,8,15,27.242855,2024,anthony stolarz,78,248,Edison,USA,2012.0,2.0,15.0,Anthony Stolarz,TOR,G,2500000.0
1,32,29,Vitek Vanecek,0,95,3.18112,Vanecek,9,3,0,8477970,1,0.88979,767,20232024,L,862,0,NJD,107509,17,20232024,0.931034,27,105,3.51598,2,12,0.413793,12,17,28.86456,2024,vitek vanecek,74,184,Havlickuv Brod,CZE,2014.0,2.0,9.0,Vitek Vanecek,FLA,G,3400000.0
1,40,36,Marc-Andre Fleury,0,111,2.98297,Fleury,15,5,4,8470594,1,0.89488,945,20232024,L,1056,2,MIN,133960,17,20232024,0.944444,34,112,3.00985,2,18,0.5,18,16,28.37862,2024,marcandre fleury,74,185,Sorel,CAN,2003.0,1.0,1.0,Marc-Andre Fleury,MIN,G,2500000.0
0,56,53,Petr Mrazek,0,160,3.04504,Mrazek,31,4,14,8475852,0,0.90777,1565,20232024,L,1724,1,CHI,189160,18,20232024,0.943396,50,105,1.9983,3,30,0.566037,35,17,32.810319,2024,petr mrazek,74,192,Ostrava,CZE,2010.0,5.0,21.0,Petr Mrazek,DET,G,4250000.0
0,38,33,Alex Nedeljkovic,0,102,2.9702,Nedeljkovic,7,7,0,8477968,0,0.90182,937,20232024,L,1039,1,PIT,123628,18,20232024,0.90909,30,113,3.29051,3,15,0.454545,12,16,30.255282,2024,alex nedeljkovic,72,205,Parma,USA,2014.0,2.0,7.0,Alex Nedeljkovic,PIT,G,2500000.0
1,27,26,Jonathan Quick,0,69,2.61572,Quick,6,2,8,8471734,1,0.9105,702,20232024,L,771,2,NYR,94964,18,20232024,1.0,26,99,3.753,0,13,0.5,6,17,29.227918,2024,jonathan quick,73,219,Milford,USA,2005.0,3.0,11.0,Jonathan Quick,NYR,G,1275000.0
0,50,46,Joey Daccord,0,116,2.45694,Daccord,18,11,0,8478916,0,0.91557,1258,20232024,L,1374,3,SEA,169967,19,20232024,0.956521,44,124,2.62639,2,30,0.652173,26,19,29.10212,2024,joey daccord,74,201,Boston,USA,2015.0,7.0,18.0,Joey Daccord,SEA,G,1200000.0
1,35,35,Adin Hill,0,89,2.71228,Hill,12,2,0,8478499,1,0.90909,890,20232024,L,979,2,VGK,118129,19,20232024,0.885714,31,102,3.10846,4,19,0.542857,14,17,29.83518,2024,adin hill,76,222,Comox,CAN,2015.0,3.0,15.0,Adin Hill,VGK,G,4900000.0
0,51,48,Tristan Jarry,1,133,2.91173,Jarry,25,5,4,8477465,1,0.90284,1236,20232024,L,1369,6,PIT,164438,19,20232024,0.854166,41,127,2.78037,7,29,0.604166,29,19,29.971174,2024,tristan jarry,76,201,Surrey,CAN,2013.0,2.0,14.0,Tristan Jarry,PIT,G,5375000.0
1,45,43,Filip Gustavsson,0,129,3.06346,Gustavsson,18,4,0,8479406,1,0.89945,1154,20232024,L,1283,3,MIN,151593,20,20232024,0.906976,39,119,2.82598,4,18,0.418604,21,18,30.468425,2024,filip gustavsson,74,184,Skelleftea,SWE,2016.0,2.0,25.0,Filip Gustavsson,MIN,G,3750000.0
1,44,43,Alex Lyon,0,127,3.0494,Lyon,18,5,2,8479312,1,0.90415,1198,20232024,L,1325,2,DET,149931,21,20232024,0.88372,38,127,3.0494,5,22,0.511627,22,20,31.814634,2024,alex lyon,73,199,Baudette,USA,,,,Alex Lyon,DET,G,900000.0
1,55,49,Joonas Korpisalo,0,168,3.27223,Korpisalo,26,4,0,8476914,1,0.88961,1354,20232024,L,1522,0,OTT,184828,21,20232024,0.938775,46,153,2.98006,3,22,0.448979,30,20,29.644859,2024,joonas korpisalo,76,200,Pori,FIN,2012.0,3.0,1.0,Joonas Korpisalo,BOS,G,4000000.0
1,40,39,Linus Ullmark,0,103,2.57485,Ullmark,10,7,2,8476999,1,0.91549,1105,20232024,L,1207,2,BOS,144008,22,20232024,0.974358,38,137,3.4248,1,25,0.641025,15,21,30.173323,2024,linus ullmark,76,223,Lugnvik,SWE,2012.0,6.0,12.0,Linus Ullmark,OTT,G,5000000.0
5,48,48,Jacob Markstrom,0,131,2.77628,Markstrom,23,2,0,8474593,5,0.905,1248,20232024,L,1379,2,CGY,169867,23,20232024,0.979166,47,140,2.96702,1,24,0.5,23,23,29.225217,2024,jacob markstrom,78,207,Gavle,SWE,2008.0,2.0,1.0,Jacob Markstrom,NJD,G,4125000.0
0,51,49,Samuel Ersson,0,132,2.81904,Ersson,19,7,4,8481035,0,0.89036,1072,20232024,L,1204,4,PHI,168568,23,20232024,0.877551,43,121,2.58412,6,24,0.489795,24,19,25.713065,2024,samuel ersson,75,194,Falun,SWE,2018.0,5.0,19.0,Samuel Ersson,PHI,G,1450000.0
1,40,40,Ilya Samsonov,0,120,3.12911,Samsonov,7,8,0,8478492,1,0.8896,967,20232024,L,1087,3,TOR,138058,23,20232024,0.9,36,136,3.54633,4,19,0.475,13,21,28.344609,2024,ilya samsonov,75,208,Magnitogorsk,RUS,2015.0,1.0,22.0,Ilya Samsonov,VGK,G,1800000.0
3,50,48,Connor Ingram,0,136,2.91123,Ingram,21,3,0,8478971,3,0.90691,1325,20232024,L,1461,6,ARI,168176,23,20232024,0.895833,43,149,3.18951,5,27,0.5625,24,22,31.274379,2024,connor ingram,73,218,Saskatoon,CAN,2016.0,3.0,27.0,Connor Ingram,UTA,G,1950000.0
0,42,40,Pyotr Kochetkov,0,92,2.32765,Kochetkov,13,4,8,8481611,0,0.91076,939,20232024,L,1031,4,CAR,142289,23,20232024,0.925,37,124,3.13727,3,21,0.525,14,22,26.084939,2024,pyotr kochetkov,75,196,Penza,RUS,2019.0,2.0,5.0,Pyotr Kochetkov,CAR,G,2000000.0
3,46,42,Logan Thompson,0,119,2.69895,Thompson,14,5,0,8480313,3,0.90832,1179,20232024,R,1298,1,VGK,158728,25,20232024,0.97619,41,142,3.2206,1,25,0.595238,17,24,29.43904,2024,logan thompson,76,207,Calgary,CAN,,,,Logan Thompson,WAS,G,766666.0
1,44,43,Jeremy Swayman,0,108,2.52547,Swayman,10,8,0,8480280,1,0.91608,1179,20232024,L,1287,3,BOS,153951,25,20232024,0.976744,42,123,2.87623,1,25,0.581395,17,22,30.09529,2024,jeremy swayman,75,195,Anchorage,USA,2017.0,4.0,18.0,Jeremy Swayman,BOS,G,8250000.0
2,56,55,Ilya Sorokin,0,167,3.01264,Sorokin,19,12,0,8478009,2,0.90884,1655,20232024,L,1821,2,NYI,199559,25,20232024,0.963636,53,159,2.86832,2,34,0.618181,27,24,32.850435,2024,ilya sorokin,75,189,Mezhdurechensk,RUS,2014.0,3.0,18.0,Ilya Sorokin,NYI,G,8250000.0
0,50,48,Charlie Lindgren,0,127,2.67145,Lindgren,16,7,0,8479292,0,0.91125,1304,20232024,R,1431,6,WSH,171143,25,20232024,0.9375,45,124,2.60834,3,28,0.583333,19,24,30.101143,2024,charlie lindgren,74,190,Lakeville,USA,,,,Charlie Lindgren,WAS,G,1100000.0
3,54,52,Cam Talbot,0,130,2.50311,Talbot,20,6,4,8475660,3,0.91342,1361,20232024,L,1490,3,LAK,186967,27,20232024,0.961538,50,154,2.96522,2,32,0.615384,24,26,28.689555,2024,cam talbot,75,202,Caledonia,CAN,,,,,,,
1,54,51,Ukko-Pekka Luukkonen,0,132,2.57039,Luukkonen,22,4,8,8480045,1,0.9102,1338,20232024,L,1470,5,BUF,184874,27,20232024,0.980392,50,148,2.88196,1,33,0.647058,26,25,28.624901,2024,ukkopekka luukkonen,77,223,Espoo,FIN,2017.0,2.0,23.0,Ukko-Pekka Luukkonen,BUF,G,4750000.0
3,57,55,Jordan Binnington,0,156,2.8437,Binnington,21,5,8,8476412,3,0.91265,1630,20232024,L,1786,3,STL,197489,28,20232024,0.945454,52,154,2.80724,3,33,0.6,24,23,32.55675,2024,jordan binnington,74,172,Richmond Hill,CAN,2011.0,3.0,27.0,Jordan Binnington,STL,G,6000000.0
2,52,52,Andrei Vasilevskiy,0,148,2.89924,Vasilevskiy,20,2,2,8476883,2,0.89979,1329,20232024,L,1477,2,TBL,183772,30,20232024,0.961538,50,179,3.50651,2,27,0.51923,22,27,28.933679,2024,andrei vasilevskiy,76,223,Tyumen,RUS,2012.0,1.0,19.0,Andrei Vasilevskiy,TBL,G,9500000.0
1,51,51,Thatcher Demko,0,123,2.44704,Demko,14,2,0,8477967,1,0.91756,1369,20232024,L,1492,5,VAN,180953,35,20232024,0.960784,49,176,3.50146,2,32,0.62745,16,35,29.682845,2024,thatcher demko,76,192,San Diego,USA,2014.0,2.0,6.0,Thatcher Demko,VAN,G,5000000.0
2,64,64,Juuse Saros,0,173,2.86373,Saros,24,5,2,8477424,2,0.90623,1672,20232024,L,1845,3,NSH,217478,35,20232024,0.875,56,187,3.09548,8,34,0.53125,29,33,30.54102,2024,juuse saros,71,180,Forssa,FIN,2013.0,4.0,8.0,Juuse Saros,NSH,G,5000000.0
0,54,53,Jake Oettinger,0,140,2.72322,Oettinger,14,4,2,8479979,0,0.90514,1336,20232024,L,1476,3,DAL,185075,35,20232024,0.924528,49,178,3.46238,4,28,0.528301,16,32,28.710522,2024,jake oettinger,78,225,Lakeville,USA,2017.0,1.0,26.0,Jake Oettinger,DAL,G,4000000.0
2,58,58,Sergei Bobrovsky,0,135,2.37242,Bobrovsky,17,4,4,8475683,2,0.91477,1449,20232024,L,1584,6,FLA,204854,36,20232024,0.948275,55,176,3.09293,3,37,0.637931,20,34,27.83641,2024,sergei bobrovsky,74,180,Novokuznetsk,RUS,,,,Sergei Bobrovsky,FLA,G,10000000.0
0,59,57,Stuart Skinner,0,147,2.62394,Skinner,16,5,0,8479973,0,0.90534,1406,20232024,L,1553,2,EDM,201681,36,20232024,0.947368,54,197,3.51644,3,35,0.614035,20,34,27.721004,2024,stuart skinner,76,215,Edmonton,CAN,2017.0,3.0,16.0,Stuart Skinner,EDM,G,2600000.0
1,55,55,Igor Shesterkin,0,141,2.58155,Shesterkin,17,2,6,8478048,1,0.91282,1466,20232024,L,1606,4,NYR,196626,36,20232024,0.981818,54,164,3.00265,1,31,0.563636,18,33,29.404046,2024,igor shesterkin,73,199,Moscow,RUS,2014.0,4.0,28.0,Igor Shesterkin,NYR,G,5666667.0
0,60,60,Connor Hellebuyck,0,142,2.38833,Hellebuyck,19,4,2,8476945,0,0.92102,1656,20232024,L,1798,5,WPG,214040,37,20232024,0.983333,59,183,3.07792,1,39,0.65,23,37,30.241076,2024,connor hellebuyck,76,207,Commerce,USA,2012.0,5.0,9.0,Connor Hellebuyck,WPG,G,8500000.0
2,63,62,Alexandar Georgiev,0,183,3.01818,Georgiev,18,5,4,8480382,2,0.89717,1588,20232024,L,1770,2,COL,218277,38,20232024,0.919354,57,219,3.61192,5,29,0.467741,22,36,29.192264,2024,alexandar georgiev,73,178,Ruse,BGR,,,,,,,
0,1,0,Yaniv Perets,0,1,7.31707,Perets,0,0,0,8484293,0,0.85714,6,20242025,L,7,0,CAR,492,0,20242025,,0,0,0.0,0,0,,0,0,51.219762,2025,yaniv perets,73,181,Dollard-des-Ormeaux,CAN,,,,,,,
0,1,0,Victor Ostman,0,0,0.0,Ostman,0,0,0,8484910,0,1.0,12,20242025,L,12,0,SEA,1200,0,20242025,,0,1,3.0,0,0,,0,0,36.000036,2025,victor ostman,76,205,Danderyd,SWE,,,,Victor Ostman,SEA,G,870000.0
0,1,0,Tristan Lennox,0,1,12.72084,Lennox,0,0,0,8482668,0,0.5,1,20242025,L,2,0,NYI,283,0,20242025,,0,1,12.72084,0,0,,0,0,25.441732,2025,tristan lennox,75,204,Ottawa,CAN,2021.0,3.0,29.0,,,,
0,2,1,Trent Miner,0,4,2.61913,Miner,1,0,0,8481529,0,0.87878,29,20242025,L,33,0,COL,5498,0,20242025,1.0,1,2,1.30956,0,0,0.0,1,0,21.60786,2025,trent miner,73,185,Brandon,CAN,2019.0,7.0,16.0,,,,
0,2,1,Jakub Skarek,0,5,3.93959,Skarek,1,0,0,8480819,0,0.87179,34,20242025,L,39,0,NYI,4569,0,20242025,1.0,1,3,2.36375,0,0,0.0,1,0,30.72884,2025,jakub skarek,76,211,Jihlava,CZE,2018.0,3.0,10.0,,,,
0,2,2,Jesper Wallstedt,0,8,4.08742,Wallstedt,2,0,2,8482661,0,0.84313,43,20242025,L,51,0,MIN,7046,0,20242025,1.0,2,2,1.02185,0,0,0.0,2,0,26.05734,2025,jesper wallstedt,75,214,Vasteras,SWE,2021.0,1.0,20.0,Jesper Wallstedt,MIN,G,2200000.0
0,8,6,Georgi Romanov,0,27,3.88551,Romanov,6,0,0,8484312,0,0.87671,192,20242025,L,219,0,SJS,25016,0,20242025,1.0,6,10,1.43907,0,3,0.5,6,0,31.515833,2025,georgi romanov,77,207,Yekaterinburg,RUS,,,,,,,
0,1,1,Clay Stevenson,0,5,5.0,Stevenson,1,0,0,8483532,0,0.86842,33,20242025,L,38,0,WSH,3600,0,20242025,1.0,1,2,2.0,0,0,0.0,1,0,38.0,2025,clay stevenson,76,195,Drayton Valley,CAN,,,,,,,
0,1,1,Hunter Shepard,0,7,7.0,Shepard,1,0,0,8482411,0,0.73076,19,20242025,L,26,0,WSH,3600,0,20242025,1.0,1,0,0.0,0,0,0.0,1,0,26.0,2025,hunter shepard,71,225,Cohasset,USA,,,,,,,
0,1,1,Ales Stezka,0,3,3.08571,Stezka,1,0,0,8478848,0,0.86956,20,20242025,L,23,0,SEA,3500,0,20242025,1.0,1,1,1.02857,0,0,0.0,1,0,23.657148,2025,ales stezka,76,190,Liberec,CZE,2015.0,4.0,20.0,,,,
0,1,0,Nikke Kokko,0,2,4.00667,Kokko,0,0,0,8483668,0,0.66666,4,20242025,L,6,0,SEA,1797,0,20242025,,0,2,4.00667,0,0,,0,0,12.020049,2025,nikke kokko,75,184,Oulu,FIN,2022.0,2.0,26.0,,,,
0,1,0,Pheonix Copley,0,2,4.36628,Copley,0,0,0,8477831,0,0.83333,10,20242025,L,12,0,LAK,1649,0,20242025,,0,2,4.36628,0,0,,0,0,26.197727,2025,pheonix copley,76,205,North Pole,USA,,,,,,,
0,2,1,Drew Commesso,0,4,3.3637,Commesso,1,0,0,8482123,0,0.84615,22,20242025,L,26,0,CHI,4281,0,20242025,1.0,1,3,2.52277,0,0,0.0,1,0,21.864062,2025,drew commesso,74,180,Norwell,USA,2020.0,2.0,15.0,,,,
0,2,1,Olivier Rodrigue,0,4,3.1001,Rodrigue,1,0,0,8480885,0,0.86206,25,20242025,L,29,0,EDM,4645,0,20242025,1.0,1,2,1.55005,0,0,0.0,1,0,22.475793,2025,olivier rodrigue,73,158,Chicoutimi,CAN,2018.0,2.0,31.0,,,,
0,1,1,Brandon Halverson,0,5,5.17687,Halverson,1,0,0,8477990,0,0.79166,19,20242025,L,24,0,TBL,3477,0,20242025,1.0,1,4,4.1415,0,0,0.0,1,0,24.849016,2025,brandon halverson,77,235,Traverse City,USA,2014.0,2.0,29.0,,,,
0,1,1,Kaapo Kahkonen,0,4,4.11899,Kahkonen,1,0,0,8478039,0,0.8,16,20242025,L,20,0,COL,3496,0,20242025,1.0,1,2,2.05949,0,0,0.0,1,0,20.594968,2025,kaapo kahkonen,74,217,Helsinki,FIN,2014.0,4.0,19.0,,,,
0,1,1,Matt Villalta,0,3,3.0,Villalta,0,0,0,8480191,0,0.90322,28,20242025,L,31,0,UTA,3600,1,20242025,1.0,1,7,7.0,0,1,1.0,0,1,31.0,2025,matt villalta,75,190,Kingston,CAN,2017.0,3.0,10.0,,,,
0,2,1,Mads Sogaard,0,8,5.24303,Sogaard,1,0,2,8481544,0,0.8,32,20242025,L,40,0,OTT,5493,1,20242025,1.0,1,9,5.89841,0,0,0.0,1,1,26.215188,2025,mads sogaard,79,231,Aalborg,DNK,2019.0,2.0,6.0,,,,
0,1,1,Erik Portillo,0,1,1.02359,Portillo,0,0,0,8481707,0,0.96551,28,20242025,L,29,0,LAK,3517,1,20242025,0.0,0,2,2.04719,1,1,1.0,0,1,29.684403,2025,erik portillo,78,218,Gothenburg,SWE,2019.0,3.0,5.0,,,,
0,1,0,Sebastian Cossa,0,2,2.66666,Cossa,0,0,0,8482657,0,0.85714,12,20242025,L,14,0,DET,2700,1,20242025,,0,3,4.0,0,0,,0,0,18.666666,2025,sebastian cossa,78,221,Hamilton,CAN,2021.0,1.0,15.0,,,,
0,1,1,Louis Domingue,0,2,2.0,Domingue,0,0,0,8475839,0,0.92592,25,20242025,R,27,0,NYR,3600,1,20242025,1.0,1,6,6.0,0,1,1.0,0,1,27.0,2025,louis domingue,75,207,St-Hyacinthe,CAN,2010.0,5.0,18.0,,,,
0,2,1,Nikita Tolopilo,0,3,2.15182,Tolopilo,1,0,0,8484268,0,0.88461,23,20242025,L,26,0,VAN,5019,1,20242025,1.0,1,2,1.43454,0,1,1.0,1,1,18.649142,2025,nikita tolopilo,78,229,Minsk,BLR,,,,Nikita Tolopilo,VAN,G,775000.0
0,2,2,Matt Murray,0,7,3.53982,Murray,1,0,0,8476899,0,0.87931,51,20242025,L,58,0,TOR,7119,1,20242025,1.0,2,8,4.04551,0,0,0.0,1,1,29.329962,2025,matt murray,77,220,Thunder Bay,CAN,2012.0,3.0,22.0,,,,
0,15,11,Marcus Hogberg,0,41,3.37811,Hogberg,6,3,0,8477405,0,0.87761,294,20242025,L,335,0,NYI,43693,2,20242025,0.818181,9,23,1.89504,2,5,0.454545,8,2,27.601676,2025,marcus hogberg,77,232,Orebro,SWE,2013.0,3.0,17.0,,,,
0,11,7,Cayden Primeau,0,41,4.69734,Primeau,3,1,2,8480051,0,0.836,209,20242025,L,250,0,MTL,31422,2,20242025,0.857142,6,30,3.43708,1,1,0.142857,3,2,28.642353,2025,cayden primeau,75,205,Farmington Hills,USA,2017.0,7.0,13.0,,,,
0,10,9,Arturs Silovs,0,33,3.64965,Silovs,6,1,2,8481668,0,0.86134,205,20242025,L,238,0,VAN,32551,2,20242025,1.0,9,25,2.76489,0,2,0.222222,7,2,26.321773,2025,arturs silovs,76,208,Riga,LVA,2019.0,6.0,1.0,Arturs Silovs,PIT,G,850000.0
0,9,8,Devon Levi,0,33,4.11956,Levi,7,0,0,8482221,0,0.87209,225,20242025,L,258,0,BUF,28838,2,20242025,1.0,8,24,2.99604,0,2,0.25,7,2,32.207506,2025,devon levi,72,192,Dollard-des-Ormeaux,CAN,2020.0,7.0,26.0,,,,
